31,131
131,142
142,31
31,45
45,180
180,148
148,61
61,6
6,8
8,22
22,205
205,105
105,191
191,170
170,187
187,207
207,178
178,142
205,84
84,225
225,52
52,150
150,35
35,133
133,198
198,105
191,80
80,178
142,35
6,22
84,176
176,84
