84,121
121,133
133,205
205,84
84,3
3,133
133,202
202,84
84,133
84,174
174,84
84,170
170,3
133,207
207,84
84,233
233,89
89,191
191,84
133,105
105,191
105,174
174,221
221,84
133,142
142,35
35,108
108,133
133,198
198,84
133,125
125,105
174,87
