84,3
3,133
133,198
198,84
3,129
129,142
142,35
35,108
108,133
142,31
31,133
133,84
198,133
84,45
45,168
168,35
35,168
108,128
128,108
108,205
205,84
84,198
198,31
31,198
84,31
31,174
174,198
84,35
35,135
135,198
84,19
19,84
