84,3
3,133
133,205
205,84
84,163
163,133
133,198
198,129
129,53
53,131
131,53
53,133
198,133
198,105
105,87
87,89
89,172
172,3
3,129
129,135
135,198
198,84
84,57
57,3
84,35
35,133
84,174
174,187
187,87
