87,181
181,87
87,188
188,57
57,164
164,19
19,87
181,170
170,3
3,111
111,133
133,198
198,84
84,133
198,87
84,148
148,157
157,111
111,164
19,133
170,35
35,225
225,188
19,135
135,207
207,225
225,181
170,10
10,111
84,126
126,88
